"","TempAvg","TempMax","TempMin","HumidAvg","HumidMax","WindAvg","WindMax","Rain","Radiation","ET"
"2010-09-14",23.49,35.18,11.33,35.13,75.8,0.614,3.195,0,22.46,3.90718126296997
"2010-09-15",23.84,35.89,13.66,44.29,75.2,0.602,3.871,0,20.36,3.7886164188385
"2010-09-16",22.04,26.98,14.83,63.1,92.4,1.239,9.68,4.6,10.36,2.70510387420654
"2010-09-17",18.29,24.33,14.59,79.2,94.2,0.669,4.449,3,11.5,2.23517251014709
"2010-09-18",18.82,26.19,13.39,72,95.3,0.507,3.548,0,14.08,2.50365376472473
"2010-09-19",19.69,28.96,11.86,65.51,93.8,0.573,3.244,0,19.58,3.20777106285095
"2010-09-20",16.57,20.79,13.32,81,91.7,0.73,6.635,4.6,4.024,1.26159632205963
"2010-09-21",18.45,27.42,11.32,72.9,95.8,0.431,2.911,0,17.29,2.73150753974915
"2010-09-22",19.92,28.62,12.46,63.59,92.9,0.689,5.557,0,17.93,3.11226391792297
"2010-09-23",19.52,25.1,14.39,63.74,87.3,1.261,5.135,0,8.84,2.39445877075195
"2010-09-24",19.74,27.51,12.6,52.54,83.6,1.721,6.037,0,17.57,3.91811037063599
"2010-09-25",17.01,23.85,10.47,51.73,86,0.623,3.753,0,20.14,2.87973546981812
"2010-09-26",14.25,22.45,7.27,56.68,85.4,0.59,3.734,0,20.6,2.7084333896637
"2010-09-27",15.13,26.17,5.808,52.05,80.7,0.772,5.674,0,19.94,3.02110123634338
"2010-09-28",16.22,27.63,4.869,51.9,91.5,0.684,4.606,0,19.67,2.95773530006409
"2010-09-29",16.91,29.28,7.27,49.82,82.4,0.829,4.978,0,19.14,3.22681641578674
"2010-09-30",17.6,28.78,7,49.81,80.9,0.812,4.763,0,17.48,3.02494812011719
"2010-10-01",17.26,28.75,8.34,53.04,83,0.724,5.88,0,18.95,3.00181818008423
"2010-10-02",17.36,29.88,8.14,44.91,72.3,0.798,5.321,0,18.57,3.14111137390137
"2010-10-03",14.82,21.36,6.267,64.71,93.5,1.901,8.23,3.8,8.4,2.35229182243347
"2010-10-04",15.32,22.42,8.66,68.17,91,1.865,6.566,0.2,14.58,2.99081635475159
"2010-10-05",14.35,25.1,5.803,63.82,93.9,0.568,4.449,0,18.43,2.44711375236511
"2010-10-06",15.92,26.42,6.731,60.03,88.2,0.494,3.018,0,18.22,2.41912865638733
"2010-10-07",19.33,28.23,12.59,65.31,94.2,0.92,5.233,1.8,13.45,2.63126921653748
"2010-10-08",20.2,27.24,14.12,64.5,95.5,1.135,6.301,0,14.51,2.81609201431274
"2010-10-09",15.35,20.59,10.4,87.3,95.1,0.735,5.557,30.8,1.767,1.10965096950531
"2010-10-10",13.11,19.24,8.66,81.4,96,1.086,5.165,0,11.63,1.86850357055664
"2010-10-11",13.15,19.54,8.67,82.2,96.6,0.457,3.156,0.2,9,1.42410218715668
"2010-10-12",14.13,20.21,8.8,80,96.2,0.525,3.107,0,11.2,1.61747443675995
"2010-10-13",14.91,23.18,7.8,75.6,96.7,0.525,3.646,0,14.75,1.95214235782623
"2010-10-14",15.07,23.51,8.27,68.58,96.3,0.55,4.106,0.2,16.23,2.06269717216492
"2010-10-15",11.95,21.18,4.802,67.72,94.8,0.511,5.723,0,16.66,1.87508392333984
"2010-10-16",11.15,20.66,3.133,67.87,93.6,0.561,4.008,0,16.42,1.83903336524963
"2010-10-17",11.38,18.54,4.002,60.65,93.5,0.687,4.185,0,16.69,1.85141575336456
"2010-10-18",8.52,18.81,0.336,60.3,93.4,0.571,3.41,0,16.66,1.71696734428406
"2010-10-19",9.16,21.45,-0.134,60.57,91.1,0.464,2.891,0.2,16.22,1.67077970504761
"2010-10-20",10.45,23.71,1.543,59.88,87.6,0.444,2.176,0,16.05,1.71446347236633
"2010-10-21",10.93,23.38,1.798,61.31,91.8,0.436,2.617,0,15.55,1.65821874141693
"2010-10-22",10.68,20.75,3.207,71.2,91.7,0.469,2.254,0,10.97,1.4211277961731
"2010-10-23",11.89,22.05,5.122,68.69,93.1,0.398,3.499,0,14.08,1.51945412158966
"2010-10-24",13.45,23.05,3.073,61.69,94.1,1.606,7.19,0,14.01,2.54858016967773
"2010-10-25",13.69,18.61,3.604,48.93,74.2,1.29,6.252,0,14.35,2.07151293754578
"2010-10-26",8.12,21.67,-1.598,48.36,86.8,0.783,4.861,0,15.09,1.89941918849945
"2010-10-27",9.39,22.72,-0.331,45.09,77,0.495,3.156,0,14.13,1.5216828584671
"2010-10-28",11.23,20.96,4.928,46.78,71.6,0.47,2.303,0,8.06,1.3447767496109
"2010-10-29",12.47,23.07,5.928,62.03,92.7,1.886,NA,4.2,10.92,2.6766881942749
"2010-10-30",10.73,13.45,8,86,94.9,1.295,7.15,4,4.037,0.982866108417511
"2010-10-31",11.8,15.05,9.52,73.8,83.6,3.169,9.01,2.6,7.41,1.77108073234558
"2010-11-01",12.21,17.89,6.463,66.08,85.7,1.912,6.38,0,8.77,1.84902203083038
"2010-11-02",10.71,19.6,2.931,72.4,94.2,0.832,5.086,0,13.4,1.5070059299469
"2010-11-03",10.87,21.98,2.663,77,94.9,0.469,3.126,0,13.06,1.29347407817841
"2010-11-04",11.9,23.05,3.125,76,96.3,0.424,2.499,0.2,13.03,1.27740371227264
"2010-11-05",12.88,22.85,5.137,69.74,93.3,0.581,3.45,0,12.71,1.39456307888031
"2010-11-06",12.29,20.93,5.672,73.5,94.2,0.69,3.597,0,12.19,1.36566650867462
"2010-11-07",10.95,17.04,5.659,70.2,94.2,1.089,5.449,0,7.93,1.29313600063324
"2010-11-08",9.88,13.86,3.268,71.5,89.2,4.253,NA,0,4.984,1.80803239345551
"2010-11-09",11.99,15.37,8.8,62.46,85.3,5.227,NA,0.8,10.31,2.73940634727478
"2010-11-10",10.28,14.98,5.796,58.3,76.8,2.747,7.3,0,8.7,2.15315937995911
"2010-11-11",7.95,17.03,-0.937,67.94,91.5,1.528,6.243,0,11.09,1.63469314575195
"2010-11-12",8.85,16.07,3.132,80,93.8,0.578,3.165,0,11.79,0.956094205379486
"2010-11-13",9.27,16.35,3.736,78.7,94.3,0.618,3.881,0,7.04,0.944293916225433
"2010-11-14",9.82,14.79,4.601,83.7,93.7,1.146,5.312,5.4,3.117,0.89350825548172
"2010-11-15",7.51,13.97,1.932,69.39,87.8,1.823,6.125,0,11.08,1.42760956287384
"2010-11-16",6.264,13.82,-0.067,71.6,92.8,0.881,4.714,0,10.9,1.0265154838562
"2010-11-17",6.952,11.39,3.334,83.8,92.7,1.424,5.88,6.4,3.612,1.01350438594818
"2010-11-18",5.581,13.69,-0.268,81.3,95.2,1.128,4.753,0.2,10.92,1.07875287532806
"2010-11-19",7.14,14.56,2.201,79,93.3,0.747,5.057,0,7.68,0.90905624628067
"2010-11-20",9.28,13.82,4.4,77.9,92.7,1.634,7.11,6,6.565,1.0856659412384
"2010-11-21",8.38,13.84,5.071,76.5,90,2.934,7.5,1.6,9.16,1.46366965770721
"2010-11-22",7.9,11.57,3.995,75,87,1.952,5.008,0,7.96,1.15485596656799
"2010-11-23",6.15,13.31,0.805,77.1,94.2,0.705,4.067,0,9.81,0.782304525375366
"2010-11-24",6.919,13.74,1.865,76.6,92.3,0.433,2.44,0,10.69,0.656398594379425
"2010-11-25",4.102,13.22,-1.737,75.5,94,0.621,3.626,0.2,9.93,0.728504359722137
"2010-11-29",0.662,3.936,-3.269,88.3,93.1,0.561,2.783,1,1.655,0.437164127826691
"2010-11-30",5.351,10.18,2.928,87.8,94.7,1.038,5.596,2.2,3.595,0.732781052589417
"2010-12-01",3.781,6.664,0.858,87.6,94.1,1.266,6.772,1,2.831,0.606166005134583
"2010-12-02",3.781,9.06,1.141,75.8,94.7,1.559,8.1,0.4,6.757,1.01982665061951
"2010-12-03",2.398,8.37,-3.802,69.75,91.4,1.632,7.55,2,10.12,0.955024302005768
"2010-12-04",0.695,6.509,-5.212,74.6,89.9,0.471,2.538,0,8.43,0.460476696491241
"2010-12-05",5.535,12.15,2.529,78.6,92.3,0.62,3.969,1,2.047,0.642113327980042
"2010-12-06",14.47,19.28,11.06,77.9,94.5,2.147,9.77,4.4,8.23,1.41378474235535
"2010-12-07",12.86,15,11.12,80.3,91.4,2.248,8.24,8.4,1.704,1.02880966663361
"2010-12-08",13.31,16.37,10.33,77.4,92.1,1.762,6.664,2.6,3.989,1.08179199695587
"2010-12-09",11.93,16.51,8.73,90.3,94.8,0.589,2.666,1.4,4.938,0.622252762317657
"2010-12-10",9.72,16.29,4.936,86.8,95.6,0.56,3.048,0.2,6.649,0.647983908653259
"2010-12-11",9.45,12.44,6.929,89.5,95.3,0.786,3.861,0.2,4.574,0.595448791980743
"2010-12-12",7.11,10.31,5.525,94,95.6,0.506,2.597,0.2,4.463,0.47223573923111
"2010-12-13",8.9,14.65,6.53,89.7,95.8,0.392,2.43,0,4.83,0.57111781835556
"2010-12-14",8.06,15.16,-0.134,81.8,95.7,0.487,3.058,0.2,7.58,0.60044938325882
"2010-12-15",1.651,8.64,-3.47,67.28,92.4,0.677,4.753,0.2,9.56,0.567999064922333
"2010-12-16",-1.273,7.25,-7.48,68.58,91.3,0.572,3.969,0,9.67,0.491658687591553
"2010-12-17",-1.534,8.04,-6.947,69.03,86.6,0.757,5.008,0,9.55,0.616945445537567
"2010-12-18",0.6,5.465,-4.54,80.8,93,0.386,2.195,0.8,3.208,0.437054008245468
"2010-12-19",5.813,9.65,2.268,91.3,94.9,1.146,5.194,2.6,2.897,0.542826056480408
"2010-12-20",7.07,12.44,3.796,78.7,94.6,0.701,4.067,2,7.45,0.638363361358643
"2010-12-21",10.19,12.93,5.927,87.3,94.8,1.459,6.987,11.2,2.216,0.718320369720459
"2010-12-22",10.31,12.19,6.53,80.8,92.7,1.574,6.478,2.8,2.659,0.804793298244476
"2010-12-23",6.92,10.05,3.394,77.3,94.1,2.188,6.615,2,2.879,1.09495007991791
"2010-12-24",3.434,7.64,-1.329,61.6,84.1,2.281,7.38,0,9.68,1.07296657562256
"2010-12-25",1.258,8.43,-3.868,71,93,0.419,2.656,0,9.24,0.407543689012527
"2010-12-26",-1.275,6.767,-7.22,70.9,88,0.534,3.048,0,9.81,0.449121683835983
"2010-12-27",-0.565,7.9,-5.749,75.5,90.7,0.511,2.44,0,8.69,0.454355150461197
"2010-12-28",2.976,9.38,-1.202,76.6,89.6,0.488,2.195,0,5.799,0.51423180103302
"2010-12-29",5.832,14.23,0.599,80.5,93.7,0.555,2.626,0,8.11,0.58471953868866
"2010-12-30",6.061,10.67,0.993,86,93.5,0.67,5.155,4.6,2.455,0.608787059783936
"2010-12-31",8.62,12.24,3.796,86.4,94.4,0.472,2.842,0.4,4.338,0.546238124370575
"2011-01-01",7.83,12.18,3.997,89.1,95.1,0.73,4.155,0,5.214,0.594629943370819
"2011-01-02",7.89,14.5,1.932,85.7,95,0.691,3.969,0,6.565,0.715407252311707
"2011-01-03",2.947,8.32,-1.396,91.1,94.1,0.445,2.705,0.2,4.489,0.44475930929184
"2011-01-04",6.87,8.66,4.333,87,92.5,0.714,3.263,0.6,1.976,0.543778657913208
"2011-01-05",7.93,11.93,5.066,89,94.8,0.362,1.676,0.4,2.592,0.53022563457489
"2011-01-06",12.5,17.45,6.933,78.5,94.7,2.216,8.6,0.4,4.878,1.30817520618439
"2011-01-07",11.39,13.46,9.26,69.18,77.7,1.737,6.096,0.4,3.137,1.19951033592224
"2011-01-08",10.55,14.26,8.53,77.2,89.1,1.423,7.98,4.2,2.245,1.0445259809494
"2011-01-09",8.72,11.85,6.192,87.2,93.8,0.803,3.753,9.8,4.293,0.685531318187714
"2011-01-10",6.776,8.86,4.265,83.2,92.5,1.995,6.174,3,6.098,0.830618619918823
"2011-01-11",10.2,16.03,6.664,83.8,94.1,2.311,6.488,0.2,8.42,1.29832351207733
"2011-01-12",7.23,17.03,2.536,87.1,95.1,0.459,1.94,0,7.93,0.719853579998016
"2011-01-13",5.588,14.36,2.333,90.2,95.2,0.405,1.98,0.2,7.1,0.600799381732941
"2011-01-14",5.391,16.42,1.328,88.8,95.1,0.48,1.96,0.2,8.06,0.724820971488953
"2011-01-15",4.828,15.62,-0.201,86.7,95,0.334,1.764,0.2,8.99,0.614343762397766
"2011-01-16",5.475,16.35,-0.866,83.6,94.8,0.429,2.215,0.4,10.17,0.698449850082397
"2011-01-17",4.526,6.925,-0.201,93,95.2,0.425,2.146,0.2,2.414,0.473328769207001
"2011-01-18",4.574,8.99,1.664,92.3,95.2,0.558,2.185,0,4.725,0.54775732755661
"2011-01-19",5.294,11.58,0.322,87.7,95.2,0.495,2.323,0.2,7.2,0.632269740104675
"2011-01-20",5.084,12.9,1.395,84.5,95.1,0.487,3.469,0.2,5.821,0.743431210517883
"2011-01-21",2.324,8.64,-3.331,39.69,64.67,1.019,4.763,0,11.8,1.03864300251007
"2011-01-22",-0.002,8.78,-8.08,47.6,83.7,0.755,4.675,0,11.27,0.885240375995636
"2011-01-23",-0.795,6.772,-6.879,54.04,76.9,0.969,4.714,0,11.78,0.917377531528473
"2011-01-24",0.519,9.11,-6.012,56.92,79,0.859,4.302,0,11.93,0.943488895893097
"2011-01-25",0.6,9.9,-5.81,70.2,89,0.569,3.812,0,11.72,0.744590520858765
"2011-01-26",0.245,8.84,-5.475,80.8,91.8,0.567,3.41,0,6.635,0.652486860752106
"2011-01-27",4.408,8.86,-1.745,79.9,93,1.188,6.194,0,4.699,0.769905984401703
"2011-01-28",6.316,10.4,3.997,81.3,93.2,1.735,6.037,3.8,5.471,1.0451956987381
"2011-01-29",4.226,8.73,-1.408,84.2,94,1.725,6.066,0,8.28,0.880897641181946
"2011-01-30",2.609,8.26,-2.337,86.5,94.7,0.57,3.342,1.8,5.271,0.663501143455505
"2011-01-31",3.091,9.04,-1.068,75.8,94.5,0.677,3.842,0.2,10.56,0.869614124298096
"2011-02-01",1.971,10.31,-4.271,71.7,92.5,0.822,4.537,0,12.26,1.00421297550201
"2011-02-02",2.113,12.5,-5.473,69.15,91.7,0.932,4.675,0.2,12.87,1.21329534053802
"2011-02-03",2.702,14.83,-5.273,70.1,92.4,0.542,3.381,0,12.81,1.04669857025146
"2011-02-04",3.958,17.48,-4.204,71.7,91.7,0.565,3.009,0,13.3,1.17334365844727
"2011-02-05",4.963,18.01,-3.6,68.46,92.5,0.557,3.371,0.2,13.25,1.2239328622818
"2011-02-06",5.782,19.2,-3.142,65.73,91.9,0.451,1.97,0,13.13,1.18893110752106
"2011-02-07",5.406,18.47,-3.537,64.69,92.2,0.461,2.205,0.2,13.4,1.19585537910461
"2011-02-08",4.646,16.82,-4.003,63.85,87.8,0.54,2.95,0,13.26,1.22083830833435
"2011-02-09",4.911,16.88,-2.605,70.1,87.8,0.483,2.479,0,13.18,1.18120121955872
"2011-02-10",5.387,17.67,-3.343,69.11,91.2,0.476,2.234,0,13.2,1.22172486782074
"2011-02-11",5.1,16.08,-2.202,72.7,90.8,0.545,3.116,0.2,12.13,1.18613398075104
"2011-02-12",5.663,16.22,-2.739,70.2,92.6,1.111,5.596,0,13.53,1.61645376682281
"2011-02-13",6.084,14.59,-1.867,74.9,93.2,1.85,8.95,4.2,7.59,1.83554089069366
"2011-02-14",5.535,9.31,0.403,73.5,92.3,2.781,9.94,0,10.96,1.4837030172348
"2011-02-15",6.482,9.26,4.534,88.3,94.9,1.673,7.1,12.2,2.86,0.802132904529572
"2011-02-16",6.267,10.47,2.395,78.6,89.8,2.822,8.82,7.8,5.967,1.32247710227966
"2011-02-17",7.23,10.92,3.736,69.76,85.4,3.702,9.62,0.4,9.14,1.89823269844055
"2011-02-18",6.975,13.3,0.268,73.8,92.9,1.739,5.753,0,13.74,1.65738952159882
"2011-02-19",8.09,11.99,4.267,89.4,93.6,0.672,4.351,12.2,3.976,0.796059787273407
"2011-02-20",9.96,15.1,7.39,79.7,95,1.913,7.11,1,12.41,1.87310814857483
"2011-02-21",9.62,14.92,4.8,73.2,93.6,2.532,8.12,0,7.7,1.88546133041382
"2011-02-22",11.51,15.97,7.67,66.31,86.6,3.308,NA,0,15.3,2.53593707084656
"2011-02-23",13.36,19.8,NA,90.8,NA,3.077,NA,NA,NA,NA
"2011-02-24",9.69,20.12,0.936,70.1,93.9,0.529,3.753,0,16.72,1.79451251029968
"2011-02-25",9.9,21.39,0.94,68.95,93.8,0.757,4.175,0,16.86,2.07710742950439
"2011-02-26",11.51,22.87,2.469,61.29,92.3,0.975,5.988,0,15.93,2.41731357574463
"2011-02-27",8.59,14.3,1.597,57.4,87.7,1.135,6.145,0,16.54,1.99446523189545
"2011-02-28",5.256,11.65,-1.531,56.86,83.5,1.869,8.08,0.6,12.96,1.99045693874359
"2011-03-01",4.723,11.13,-3.075,56.13,84.7,1.086,4.998,0,9.88,1.45639300346375
"2011-03-02",5.535,10.18,1.342,60.57,75.7,0.673,4.743,0,7.22,1.18405842781067
"2011-03-03",2.731,9.71,-3.138,69.27,89.4,0.652,4.194,0,9.32,1.22059345245361
"2011-03-04",3.899,9.06,-1.469,80.3,88.3,1.28,7.08,4,5.768,1.0896635055542
"2011-03-05",6.788,12.71,1.074,70,88.7,1.682,6.909,0.2,14.05,1.92270290851593
"2011-03-06",6.606,16.08,-1.336,68.3,91.7,0.622,3.391,0,16.54,1.83119297027588
"2011-03-07",10.83,18.48,2.536,51.5,83.8,1.801,7.79,0,17.87,2.88360476493835
"2011-03-08",11.02,12.81,NA,79.7,NA,8.26,NA,NA,NA,NA
"2011-03-09",9.36,14.36,3.868,71.4,90.8,1.655,5.919,0,9.79,1.72251653671265
"2011-03-10",8.65,18.78,0.037,70,99.1,1.023,5.88,0,18.53,2.4295175075531
"2011-03-11",8.45,10.8,NA,97.7,NA,7.23,NA,NA,NA,NA
"2011-03-12",9.91,15.37,6.959,87.4,99.7,0.876,5.625,1.218,11.02,1.58873128890991
"2011-03-13",9.54,14.69,4.538,86,100,1.037,6.84,2.436,11.24,1.67157745361328
"2011-03-14",10.28,14.69,4.812,85.5,100,1.672,8.51,1.827,6.16,1.30243766307831
"2011-03-15",9.56,12.88,5.75,78.3,94.9,3.491,9,0.406,12.16,2.01736903190613
"2011-03-16",8.19,11.4,4.745,78.7,88.5,2.769,7.47,2.436,4.733,1.30615437030792
"2011-03-17",10.851,18.05,3.737,71.4,96.9,1.266,4.861,0,14.81,2.28270101547241
"2011-03-18",10.02,20.53,0.036,73.9,100,0.747,4.243,0,21.1,2.64194703102112
"2011-03-19",11.34,21.66,1.515,66.69,100,0.597,4.273,0.203,21.23,2.6884024143219
"2011-03-20",11.14,21.66,0.777,59.97,100,0.573,3.92,0,22.04,2.73397326469421
"2011-03-21",10.94,17.51,2.529,65.26,98,1.742,6.096,0,18.8,2.85231947898865
"2011-03-22",9.23,15.76,3.128,62.1,94.1,2.346,8.8,0,16.72,2.88539981842041
"2011-03-23",8.39,12.9,2.176,80.1,97.4,1.981,NA,5.481,3.459,1.27538967132568
"2011-03-24",11.45,16.84,8.91,73.2,80.6,3.498,9.71,0,11.55,2.5573878288269
"2011-03-25",12.66,19.52,6.359,76.3,95.4,1.072,5.292,0,13.5,2.26924538612366
"2011-03-26",12.74,19.32,5.484,77.9,100,1.218,5.312,0.609,14.74,2.4115993976593
"2011-03-27",11.06,15.1,6.762,78.2,96.4,3.529,NA,1.827,11.58,2.23490214347839
"2011-03-28",10.49,16.3,3.197,78.8,99.7,1.951,6.537,0.203,16.14,2.5164999961853
"2011-03-29",13.12,18.92,8.11,73.7,95.1,2.101,6.733,0.203,18.05,3.23359775543213
"2011-03-30",13.27,20.59,7.03,74.5,97.9,1.769,6.243,0,20.01,3.21938705444336
"2011-03-31",13.3,23.14,3.732,74.7,100,0.68,4.41,0,22.83,3.19519472122192
"2011-04-01",15.88,26.82,4.61,64.5,100,0.755,3.675,0,23.2,3.62612509727478
"2011-04-02",16.25,23.74,7.7,61.85,88.7,0.865,3.626,0,16.03,2.93277525901794
"2011-04-03",13.53,19.66,9.92,82.3,98.5,1.046,8.04,6.496,6.633,1.74297690391541
"2011-04-04",15.35,23.47,7.43,79.1,100,0.627,3.175,0,21.59,3.20896768569946
"2011-04-05",17.22,26.57,7.1,65.66,98.9,1.317,5.517,0,23.61,4.16336393356323
"2011-04-06",17.34,25.56,9.72,60.67,92.9,1.336,6.096,0,18.53,3.64565396308899
"2011-04-07",17.91,27.97,8.85,51.86,91.1,0.732,3.626,0,21.85,3.75145745277405
"2011-04-08",17.33,29.31,7.5,59.94,90.7,0.524,2.548,0,23.05,3.68921422958374
"2011-04-09",18.12,29.18,6.227,61.43,96.6,1.428,5.968,0,24.35,4.71999311447144
"2011-04-10",17.41,26.35,7.97,63.45,97.8,1.099,6.468,0,23.28,4.01791286468506
"2011-04-11",15.74,24.75,5.015,58.91,95.3,0.987,4.841,0,23.84,3.85511755943298
"2011-04-12",15.77,25.23,6.9,57.37,87.9,0.773,4.871,0,24.94,3.90519571304321
"2011-04-13",16.04,27.9,5.286,56.22,91.4,0.773,4.155,0,25.34,4.13495254516602
"2011-04-14",17.34,28.64,5.218,50.35,91.1,1.146,5.772,0,25.1,4.61902713775635
"2011-04-15",15.96,24.49,6.764,45.62,80.1,0.9,4.145,0,25.61,4.10910367965698
"2011-04-16",15.78,23.54,8.85,59.65,85.7,1.782,6.654,0,23.76,4.3722710609436
"2011-04-17",15.89,23.68,6.295,50.98,90.3,1.234,6.292,0,25.34,4.24478721618652
"2011-04-18",16.19,24.76,6.495,45.63,71.1,1.287,5.566,0,23.77,4.3160834312439
"2011-04-19",16.05,24.69,9.92,63.5,90.6,1.315,6.899,0.203,17.38,3.61426663398743
"2011-04-20",16.86,24.08,13.01,69.32,94.7,1.521,6.929,2.03,14.7,3.30442929267883
"2011-04-21",14.05,21.2,10.46,82.9,100,1.589,9.32,29.64,13.55,2.72189378738403
"2011-04-22",11.39,15.03,9.99,87.7,99.4,0.907,5.37,5.684,10.2,1.76686871051788
"2011-04-23",12.64,18.91,7.7,81,100,0.519,3.94,0.609,17.85,2.70774984359741
"2011-04-24",14.25,21.33,7.57,74.1,98.9,0.792,3.704,0,19.65,3.17757272720337
"2011-04-25",14.05,20.32,9.32,83.3,98.8,0.776,6.458,8.73,17.16,2.83650708198547
"2011-04-26",15.42,21.33,8.99,71,99.7,0.83,4.988,0.203,23.6,3.68802642822266
"2011-04-27",16.14,24.88,7.85,68.05,96.8,0.565,3.312,0,27.55,4.20368623733521
"2011-04-28",16.92,26.02,8.38,65.44,97.2,0.81,6.145,0,27.05,4.44986343383789
"2011-04-29",14.8,21.67,9.86,72.5,95,1.012,4.596,0,14.16,2.79527616500854
"2011-04-30",13.75,18.79,10.86,80.1,97.5,1.028,6.938,3.451,12.02,2.27643251419067
"2011-05-01",15.96,22.15,10.39,67.45,89.3,1.021,4.939,0,20.57,3.61417007446289
"2011-05-02",17,24.27,10.46,70.9,99.3,0.91,6.125,0.203,26.14,4.30665683746338
"2011-05-03",17.5,24.29,10.26,67.44,98.5,1.516,5.772,0,20.22,3.97985172271729
"2011-05-04",17.16,25.08,8.58,60.75,97.9,1.028,4.704,0,26.86,4.56529378890991
"2011-05-05",17.48,26.63,7.98,61.78,97.4,0.765,4.724,0,26.21,4.42786693572998
"2011-05-06",19.09,25.96,13.49,63.27,84.7,1.875,8.16,0,21.03,4.55422592163086
"2011-05-07",14.78,19.05,9.93,80.8,99.7,1.617,8.17,21.11,12.78,2.59343004226685
"2011-05-08",15.41,23.61,6.766,72.4,100,0.791,4.322,0,28.6,4.41489791870117
"2011-05-09",18.72,28.97,8.24,65.58,99.7,0.692,4.351,0.203,28.07,4.80888986587524
"2011-05-10",20.46,28.24,12.35,57.78,88.5,1.373,5.557,0,28.9,5.50232172012329
"2011-05-11",20.25,29.66,11,57.17,96.3,0.962,4.547,0,27.15,5.11888027191162
"2011-05-12",18.7,25.78,14.09,65.2,85.7,0.688,3.165,0.203,13.58,2.93095374107361
"2011-05-13",20.92,30.24,13.76,59.22,90.4,0.709,4.969,0,27.29,5.00571012496948
"2011-05-14",18.4,31.92,11,73.2,98.2,1.019,8.05,5.481,22.73,4.82982063293457
"2011-05-15",15.49,24.15,6.908,55.49,91.9,0.946,4.753,0,30.21,4.83756589889526
"2011-05-16",18.01,26.35,8.51,58.3,87.3,0.988,4.351,0,29.21,5.00340366363525
"2011-05-17",17.81,26.69,11.47,67.34,89.2,0.727,4.998,0.406,19.66,3.77989530563354
"2011-05-18",17.72,25.83,10.4,67.65,99.3,1.336,6.399,11.77,23.85,4.57876205444336
"2011-05-19",14.53,18.65,10.46,81.3,99.4,0.972,5.027,7.11,11.69,2.27504706382751
"2011-05-20",17.72,26.36,8.51,65.25,99.7,0.71,5.439,0.203,29.78,4.90776824951172
"2011-05-21",20.26,28.51,10.19,57.3,95.1,0.657,4.204,0,28.84,5.02371978759766
"2011-05-22",20.75,31.32,11.87,55.93,86.8,0.686,3.303,0,27.25,5.0672173500061
"2011-05-23",21.96,31.32,12.96,55.26,91.9,0.609,3.665,0,29.65,5.34478425979614
"2011-05-24",22.43,33.35,12.35,56.27,92.3,0.599,4.596,0,25.89,4.98564481735229
"2011-05-25",23.84,34.4,13.09,44.34,82.5,0.872,5.851,0,28.93,5.82083702087402
"2011-05-26",22.7,33.27,13.55,50.69,84.4,1.511,8.35,0,22.83,5.74832248687744
"2011-05-27",19.77,28.44,14.7,77.3,97.9,0.854,7.2,2.639,16.9,3.65991234779358
"2011-05-28",20.88,31.59,11.87,67.57,99.8,0.858,6.978,4.466,28.65,5.46419095993042
"2011-05-29",22.32,31.72,13.01,63.65,99.6,1.405,6.674,2.03,27.3,5.82090139389038
"2011-05-30",19.86,27.31,15.03,72.8,99.8,1.811,NA,6.496,23.47,5.01924228668213
"2011-05-31",22.42,26.96,NA,61.43,NA,3.783,NA,NA,NA,NA
"2011-06-01",17.06,24.28,10.59,39.08,62.14,1.45,5.488,0,30.62,5.58399391174316
"2011-06-02",16.93,25.09,8.11,48.89,74.9,1.124,5.341,0,24.97,4.64343166351318
"2011-06-03",17.89,26.09,9.8,52.03,85,0.835,4.802,0,28.06,4.89963150024414
"2011-06-04",19.14,27.23,11.14,54.25,86.1,0.682,6.635,0,28.12,4.91324615478516
"2011-06-05",20.91,30.71,11.75,54.02,88.8,1.046,5.978,0.203,28.59,5.61748600006104
"2011-06-06",16.66,23.88,13.08,87,100,0.832,4.645,49.73,12.85,2.69986200332642
"2011-06-07",15.61,21.86,12.61,88.6,100,1.034,6.066,0.406,17.29,3.08260893821716
"2011-06-08",18.18,25.36,12.21,65.2,100,1.262,6.311,0,27.08,4.99060440063477
"2011-06-09",18.73,27.09,10.73,56.81,97.1,1.515,5.939,0,26.3,5.25532579421997
"2011-06-10",19.21,26.97,10.87,56.22,88,1.085,5.419,0,24.59,4.76854467391968
"2011-06-11",20.68,29.63,12.89,57.61,94.4,0.664,3.989,0,28.8,5.22413778305054
"2011-06-12",23.1,33.26,12.01,51.89,91.8,1.092,5.508,0,29.87,6.118727684021
"2011-06-13",24.7,32.33,16.98,36.66,81.1,1.686,7.08,0,30.1,6.84329032897949
"2011-06-14",23.58,33.46,12.41,44.63,95.6,0.962,5.135,0,30.7,6.12687587738037
"2011-06-15",24.58,35.07,12.28,43.71,87.6,1.051,5.792,0,30.17,6.32918214797974
"2011-06-16",24.2,32.26,14.36,42.47,90.2,1.686,6.713,0,27.57,6.35753536224365
"2011-06-17",23.78,32.8,12.28,41.71,83.5,1.862,8.21,0,29.07,6.8054461479187
"2011-06-18",22.9,31.59,14.03,45.49,80.6,1.517,5.576,0,29.64,6.44232511520386
"2011-06-19",22.83,34.41,11.07,47.37,86.9,0.71,4.283,0,30.58,5.83250045776367
"2011-06-20",26.25,36.55,14.7,47.91,90.8,0.923,5.008,0,29.9,6.33493900299072
